YEAR,ID,TYPE,ARCHITECTURE,TECHNOLOGY,TITLE,ABSTRACT,AUTHORS,COMMENTS,Csamp [pF],AREA [mm^2],SNDR_lf [dB],fin_hf,SNDR_hf [dB],SNR [dB],DR [dB],-THD [dB],SFDR,SNDR,P [W],fs [Hz],OSR,fsnyq_w,fsnyq,FOMW_lf [fJ/conv-step],FOMW_hf,FOMS_lf [dB],FOMS_hf_ab,FOMW_hf/fsnyq,"FOMS,hf+10log(fsnyq)"
2016,15.4,OS,SDCT,0.18,A 280?W 24kHz-BW 98.5dB-SNDR Chopped Single-Bit CT ??M Achieving <10Hz 1/f Noise Corner Without Chopping Artifacts,"In Paper 15.4, IIT Madras introduces a 1b modulator with chopping used in conjunction with a FIR feedback DAC to achieve a 1/f corner frequency of <10Hz without chopping artifacts and 98.5dB SNDR in the audio band.","Sujith Billa, Amrith Sukumaran, Shanthi Pavan", ,,1.3335,,6000,98.5,99.3,103.6,,107.6,98.5,0.00028,6144000,128,48000,5833.333333,,84.80759951,,177.8305321,0.001766825,224.6429445
2016,15.5,OS,SDCT,0.028,A 930mW 69dB-DR 465MHz-BW CT 1-2 MASH ADC in 28nm CMOS,In Paper 15.5 Analog Devices describes a continuous-time 1-2 MASH ADC clocking at 8GHz in 28nm CMOS. This ADC achieves the largest signal bandwidth (465MHz) thus far reported for a CMOS delta-sigma ADC.,"Yunzhi Dong, Jialin Zhao, Wenhua Yang, Trevor Caldwell, Hajime Shibata, Richard Schreier, Qingdong Meng, Jose Silva, Donald Paterson, Jeffrey Gealow",Data for fs=6 GHz,,1.4,,70000000,64.8,66.8,73,,,64.8,0.756,6000000000,8.571428571,700000000,1080,,760.5182638,,151.4554625,1.09E-06,239.9064429
2016,15.6,OS,SDCT,0.016,A 160MHz-BW 72dB-DR 40mW Continuous-Time ?? Modulator in 16nm CMOS with Analog ISIReduction Technique,In Paper number 15.6 MediaTek describes a 4th-order continuous-time delta-sigma ADC in 16nm CMOS. The ADC uses an analog ISI-reduction technique to achieve 72dB DR over 160MHz with only 40mW of power.,"Su-Hao Wu, Tsung-Kai Kao, Zwei-Mei Lee, Ping Chen, Jui-Yuan Tsai", ,,0.155,,30000000,65.33,68.13,72.1,70.95,,65.33,0.04,2880000000,9,320000000,125,,82.81199835,,161.3505999,2.59E-07,246.4020997
2016,15.7,OS,SDSC,0.16,A 1.65mW 0.16mm2 Dynamic Zoom-ADC with 107.5dB DR in 20kHz BW,In Paper 15.7 Delft University of Technology and NXP Semiconductors describe a Dynamic Zoom ADC that uses energy-efficient pseudo-differential inverter-based OTAs to achieve 107.5dB of dynamic range over the audio band with only 1.6mW of power.,"Burak Gönen, Fabio Sebastiano, Robert van Veldhoven, Kofi A. A. Makinwa", ,,0.16,,1000,98.3,104.4,107.5,,,98.3,0.00165,11290000,282.25,40000,41250,,613.6813514,,169.1354605,0.015342034,215.1560604
2016,15.8,OS,SDSC,0.35,A 22.3b 1kHz 12.7mW Switched-Capacitor ?? Modulator with Stacked Split-Steering Amplifiers,"In paper 15.8, ams describes a 1b discrete-time modulator that uses amplifier stacking to achieve 136dB of dynamic range in a bandwidth of 1kHz with only 13mW of power consumption.","Matthias Steiner, Nigel Greer", ,,11.48,,110,,,136.3,116,,116,0.0127,640000,320,2000,6350000,,12308.48229,,164.9619628,6.154241147,197.9722627
2016,27.2,OS,SAR,0.055,An Oversampling SAR ADC with DAC Mismatch Error Shaping Achieving 105dB SFDR and 101dB SNDR over 1kHz BW in 55nm CMOS,"In Paper 27.2, MediaTek introduces a DAC mismatch error-shaping technique. The 55nm CMOS prototype consumes 15.7?W and exhibits 96.1dB peak SNDR over 4kHz BW with a Schreier FOM of 180dB.","Yun-Shiang Shu, Liang-Ting Kuo, Tien-Yu Lo",Data for BW = 1kHz,,0.072,,1000,101,104,,,105.1,101,0.0000157,1000000,500,2000,7850,,85.58057039,,179.0410035,0.042790285,212.0513034
2016,27.3,NQ,SAR,0.04,Area-Efficient 1GS/s 6b SAR ADC with Charge-Injection-Cell-Based DAC,"In Paper 27.3, University of Michigan presents a charge-injection DAC based SAR ADC to improve the DAC linearity, compactness, and speed. Fabricated in 40nm CMOS, this 6b 1GS/s ADC consumes 1.26mW from 1V power supply and occupies an area of only 0.00058mm2.","Kyojin D. Choo, John Bell, Michael P Flynn", ,0.2,0.00058,,500000000,34.6,,,,49.7,34.6,0.00126,1000000000,1,1000000000,1.26,,28.72148656,,150.5859946,2.87E-08,240.5859946
2016,27.4,NQ,"Single-slope, SAR",0.028,A 0.35mW 12b 100MS/s SAR-Assisted Digital Slope ADC in 28nm CMOS,"In Paper 27.4, MediaTek combines a fine digital slope ADC with a coarse SAR ADC. At 100MS/s, the 28nm CMOS ADC achieves an SNDR of 64.4dB and an SFDR of 75.4dB at Nyquist input frequency, while consuming only 0.35mW from a 0.9V supply and occupying an area of 66×71?m2.",Chun-Cheng Liu, ,0.9,0.0047,65.67,50000000,64.43,,,,75.42,64.43,0.00035,100000000,1,100000000,3.5,2.229716266,2.57191008,177.2190196,175.9790196,2.57E-08,255.9790196
2016,27.5,NQ,"Pipe, TI",0.065,A 4GS/s Time-Interleaved RF ADC in 65nm CMOS with 4GHz Input Bandwidth,"In Paper 27.5, Maxim presents a hierarchically time-interleaved ADC for wide-bandwidth communication applications. This 65nm 4GS/s RF ADC digitizes input frequencies up to 4GHz with an aperture jitter of 50fs rms, while consuming 2.2W. The ADC achieves 56.1dB SNR and 64dBc linearity at 1.842GHz input frequency.","Matt Straayer, Jim Bales, Dwight Birdsall, Denis Daly, Phillip Elliott, Bill Foley, Roy Mason, Vikas Singh, Xuejin Wang", ,,12,,182000000,55.5,56.1,,57,64,55.5,2.2,4000000000,1,4000000000,550,,1130.042874,,145.0860731,2.83E-07,241.1066731
2016,27.6,NQ,"Pipe, TI",0.016,A 4GS/s 13b Pipelined ADC with Capacitor and Amplifier Sharing in 16nm CMOS,"In Paper 27.6, Broadcom presents a pipelined converter using capacitor and amplifier sharing. Implemented in 16nm FinFET, the 13b 4GS/s ADC occupies 0.34mm2 and consumes 300mW. It achieves 75dB peak SFDR, 68dB SFDR at Nyquist, -66dBFS noise level and 56dB SNDR at Nyquist.","Jiangfeng Wu,, Acer Chou, Tianwei Li, Rong Wu, Tao Wang, Giuseppe Cusmai, Sha-Ting Lin, Cheng-Hsun Yang, Gregory Unruh, Sunny Raj Dommaraju, Mo M. Zhang, Po Tang Yang, Wei-Ting Lin, Xi Chen, Dongsoo Koh, Qingqi Dou, H. Mohan Geddada, Juo-Jung Hung, Massimo Brandolini, Young Shin, Hung-Sen Huang, Chun-Ying Chen, Ardie Venes", ,,0.24,60,1900000000,56,,,,68,56,0.3,4000000000,1,4000000000,75,91.78486485,145.4758835,158.2390874,154.2390874,3.64E-08,250.2596873
2016,27.7,NQ,"SAR, TI",0.04,A 10b 2.6GS/s Time-Interleaved SAR ADC with Background Timing-Skew Calibration,"In Paper 27.7, National Taiwan University introduces a time-interleaved skew-correction technique based on signal-slope estimation. The 40nm CMOS 10b 2.6GS/s SAR ADC employing the technique achieves a 50.6dB SNDR at Nyquist rate while dissipating 18.4mW from a 1.1V power supply.","Chin-Yu Lin, Yen-Hsin Wei, Tai-Cheng Lee", ,0.6144,0.825,54.2,1300000000,50.6,,,,57.8,50.6,0.0184,2600000000,1,2600000000,7.076923077,16.88819302,25.56237028,162.6912553,159.0912553,9.83E-09,253.2409888
2016,27.8,NQ,"Pipe, SAR, TI",0.028,A 0.076mm2 12b 26.5mW 600MS/s 4×-Interleaved Subranging SAR-?? ADC with On-Chip Buffer in 28nm CMOS,"In Paper 27.8, Marvell enables significant power and area reduction by combining SAR and incremental Delta-Sigma ADCs. The 12b 28nm 600MS/s 4× time-interleaved ADC with an on-chip buffer achieves an SNDR of 60.7dB at low input frequency and 58.0dB at high frequency, while consuming 26.5mW and occupying 0.076mm2.","Alessandro Venca, Nicola Ghittori, Alessandro Bosi, Claudio Nani", PLL jitter subtracted,,0.076,60.7,265000000,58,,,,66,58,0.0265,600000000,1,600000000,44.16666667,49.86558807,68.04784847,161.2387538,158.5387538,1.13E-07,246.3202663
2016,28.6,OS,VCO,0.04,A ±50mV Linear-Input-Range VCO-Based Neural-Recording Front-End with Digital Nonlinearity Correction,"In Paper 28.6, the University of California at Los Angeles proposes a front-end achieving a linear input-range of ±50mV, which is a 10× improvement with respect to the range of previous designs. The SFDR is 79dB, which is 20dB higher than existing designs.","Wenlong Jiang, Vahagn Hokhikyan, Hariprasad Chandrakumar, Vaibhav Karkare, Dejan Markovic", ,,0.135,75.204,203,74,,,,79,74,0.000007,3000,7.5,400,17500,3719.393276,4272.460938,149.7633196,148.5593196,10.68115234,174.5799195
2017,16.1,NQ,"Pipe, SAR, TI",0.016,A 13b 4GS/s Digitally Assisted Dynamic 3-Stage Asynchronous Pipelined-SAR ADC,"In Paper 16.1, Xilinx presents a 13b 4GS/s asynchronous pipelined SAR ADC in 16nm CMOS. The ADC features multiple on-chip calibration loops that enable the use of open-loop integrator-based amplifiers thus achieving 57.3dB SNDR for a 1.9GHz input signal.","Bruno Vaz, Adrian Lynam, Bob Verbruggen, Asma Laraba, Conrado Mesadri, Ali Boumaalif, John Mcgrath, Umanath Kamath, Ronnie De Le Torre, Alvin Manlapat, Daire Breathnach, Christophe Erdmann, Brendan Farley", ,,1.04,63.8,1900000000,57.3,,,,67,57.3,0.513,4000000000,1,4000000000,128.25,101.3323814,214.1808493,159.7091263,153.2091263,5.35E-08,249.2297262
2017,16.2,OS,Pipe,0.028,A 9GS/s 1GHz-BW Oversampled Continuous-Time Pipeline ADC Achieving -161dBFS/Hz NSD ,"In Paper 16.2, Analog Devices introduces a 9GS/s 1GHz-BW oversampled continuous-time pipeline ADC in 28nm CMOS. This new ADC architecture simultaneously achieves the wide bandwidth of a pipeline ADC and the antialiasing properties of a continuous-time oversampled converter, reaching a -161dBFS/Hz NSD.","Hajime Shibata, Victor Kozlov, Zexi Ji, Asha Ganesan, Haiyang Zhu, and Donald Paterson", ,N/A,5.1,,1000000000,,66,73,,79,66,2.33,9000000000,4.5,2000000000,1165,,714.505932,,152.3264408,3.57E-07,245.3367407
2017,16.4,NQ,SAR,0.028,A 5mW 7b 2.4GS/s 1-then-2b/cycle SAR ADC with Background Offset Calibration,"In Paper 16.4, the University of Macau presents a 7b, 2.4GS/s SAR ADC in 28nm CMOS. The 1b-then-2b/cycle algorithm skips the DAC operation during the first cycle and enables background calibration of the comparator offsets, leading to a power consumption of 5mW.","Chi-Hang Chan, Yan Zhu, Iok-MengHo, WaiHong Zhang, Seng-Pan U2,3, RuiPaulo Martins", ,0.064,0.0043,40.1,1200000000,40.05,40.4,,,54.3,40.05,0.005,2400000000,1,2400000000,2.083333333,25.20970288,25.35525463,153.9021124,153.8521124,1.06E-08,247.6542248
2017,16.5,NQ,"SAR, TI",0.028,An 8GS/s Time-Interleaved SAR ADC with Unresolved Decision Detection Achieving -58dBFS Noise and 4GHz Bandwidth in 28nm CMOS ,"In Paper 16.5, Keysight Technologies introduces an 8GS/s SAR ADC with 4GHz bandwidth in 28nm CMOS achieving 60.3dB SFDR at 3.8GHz input. Detecting late comparator decisions lowers power consumption to 300mW while allowing for improved resolution and metastability error rate.","John P. Keane, Nathaniel J. Guilar, DusanStepanovic, Bernd Wuppermann, Charles Wu, CheongyuenW. Tsang, Robert Neff, Ken Nishimura ", ,,0.184,54.736,3820000000,49,52,,,60.3,49,0.3,8000000000,1,8000000000,37.5,84.1331803,162.8530462,155.9853874,150.2493874,2.04E-08,249.2802872
2017,16.7,NQ,"Pipe, TI",0.028,A 12b 10GS/s Interleaved Pipeline ADC in 28nm CMOS Technology ,"In Paper 16.7, Analog Devices describes a 12b pipeline ADC in 28nm CMOS sampling at 10GS/s, that incorporates multiple circuit, interleaving, calibration and randomization techniques. The ADC achieves 64dB SFDR and 55dB SNDR for a 4GHz input signal while consuming 2.9W.","S. Devarajan, L. Singer, D. Kelly, S. Kosic, T. Pan, J. Silva, J. Brunsilius, D. Rey-Losada, F. Murden, C. Speir, J. Bray, E. Otte, N. Rakuljic, P. Brown, T. Weigandt, Q. Yu, D. Paterson, C. Petersen, J. Gealow", ,,7.4,58.5,4000000000,55,56,,,66,55,2.9,10000000000,1,10000000000,290,421.8084555,631.1501949,150.8657201,147.3657201,6.31E-08,247.3657201
2017,21.6,NQ,SAR,0.18,A 12nW Always-On Acoustic Sensing and Object Recognition Microsystem using Frequency-Domain Feature Extraction and SVM Classification,"In Paper 21.6, the University of Michigan, Ann Arbor presents an ultra-low power acoustic sensing and object recognition microsystems for IoT applications. An ultra-low power 8b SAR-ADC with 50fF input capacitance enables a frontend amplifier with nW-level power consumption. A serialized discrete Fourier transform feature extraction is performed in a digital back-end, replacing a high-power/area-consuming conventional FFT. The overall system consumes 12nW while successfully identifying the target objects with better than 95% accuracy.","Seokhyeon Jeong, Yu Chen, Julius Tsai, Taekwang Jang, David Blaauw, Hun-Seok Kim, Dennis Sylvester", ,0.05,,,500,48.3,,,58,60,48.3,2.70E-09,1000,1,1000,2.7,,12.70959966,,160.9760624,0.0127096,190.9760624
2017,27.5,OS,SDSC,0.028,A pixel-pitch-matched ultrasound receiver for 3D photoacoustic imaging with integrated delta-sigma beamformer in 28nm UTBB FDSOI,"In Paper 27.5, Stanford University and STMicroelectronics present a 28nm ultrasound receiver for 3D photoacoustic imaging with the front-end and the modulator integrated within a 250×250µm2 pixel. The beamformer achieves 59.9dB SNR with a 7.4× area reduction over comparable prior-art solutions.","Man-Chia Chen, Aldo Peña Perez, Sri-Rajasekhar Kothapalli, Philippe Cathelin, Andreia Cathelin, Sanjiv Sam Gambhir, Boris Murmann ", ,0.06,0.015625,,2000000,58.9,59.9,,,,58.9,0.00665,960000000,48,20000000,332.5,,461.8563722,,150.6717835,2.31E-05,223.6820835
2017,28.1,OS,SAR,0.028,A 0.46mW 5MHz-BW 79.7dB-SNDR Noise-Shaping SAR ADC with Dynamic-Amplifier-Based FIR-IIR Filter ,"In Paper 28.1, MediaTek describes a 5MHz BW noise-shaping SAR ADC with a highly efficient dynamicamplifier-based FIR-IIR filter. Built in 28nm technology, the ADC consumes only 0.46mW and achieves a peak SNDR of 79.7dB with a Schreier FoM of 180.1dB.","Chun-Cheng Liu, Mu-Chen Huang",Numbers w/o chop,1.6,0.0049,,5000000,79.7,,81.8,,,79.7,0.00046,132000000,13.2,10000000,46,,5.825986615,,180.0621217,5.83E-07,250.0621217
2017,28.2,OS,SDCT,0.13,An 11.4mW 80.4dB-SNDR 15MHz-BW CT Delta-Sigma Modulator Using 6b Double-Noise-Shaped Quantizer ,"In Paper 28.2, the University of Florida presents a 4th-order continuous-time delta-sigma modulator, employing a double noise-shaping quantizer, which incorporates both noise-shaped integrating and gated ring oscillator techniques. The prototype in 0.13?m CMOS consumes 11.4mW and exhibits 80.4dB peak SNDR over 15MHz BW.","Taewook Kim, Changsok Han, and Nima Maghari ", ,N/A,0.17,,15000000,80.4,81.7,82.9,,87.8,80.4,0.0114,640000000,21.33333333,30000000,380,,44.4008986,,171.5918641,1.48E-06,246.3630766
2017,28.3,OS,"SDCT, VCO",0.016,A 125MHz-BW 71.9dB-SNDR VCO-Based CT ?? ADC with Segmented Phase-Domain ELD Compensation in 16nm CMOS ,"In Paper 28.3, MediaTek introduces a phase-domain excess-loop-delay compensation technique using a 128state segmented rotator in a VCO-based continuous-time delta-sigma modulator to achieve 125MHz BW. Fabricated in 16nm CMOS, this ADC achieves 74.8dB/-80dBc DR/THD with a FOMw of 67.2fJ/conv-step. ","Sheng-Jui Huang, Nathan Egan, Divya Kesharwani, Frank Opteynde, Michael Ashburn", ,N/A,0.217,,40000000,71.9,72.6,74.8,80,,71.9,0.054,2150000000,8.6,250000000,216,,67.1590071,,165.5451625,2.69E-07,249.5245626
2017,28.4,NQ,"Pipe, SAR",0.065,A 12b 330MS/s Pipelined-SAR ADC with PVT-Stabilized Dynamic Amplifier Achieving <1dB SNDR Variation,"In Paper 28.4, the University of Texas at Dallas proposes a PVT-stabilized dynamic amplification technique for stable residue generation in a 12b 330MS/s pipelined-SAR ADC. The measured SNDR variation is less than 1dB for supply voltages from 1.25V to 1.35V and temperatures from -5°C to 85°C. ","Hai Huang, Sudipta Sarkar, Brian Elies, and Yun Chiu", ,1,0.08,67.7,165000000,63.5,,,,83.4,63.5,0.00623,330000000,1,330000000,18.87878788,9.520188546,15.44068193,171.929959,167.729959,4.68E-08,252.9150984
2017,28.5,NQ,"Pipe, SAR",0.014,A 10b 1.5GS/s Pipelined-SAR ADC with Background Second-Stage Common-Mode Regulation and Offset Calibration in 14nm CMOS FinFET ,"In Paper 28.5, IBM presents a pipelined-SAR ADC that employs separate comparators per decision with background offset compensation and common-mode regulation of the 2nd stage. This 1.5GS/s ADC consumes 6.92mW and achieves over 50dB SNDR at Nyquist with an area of 0.0016mm2 implemented in 14nm CMOS. ","Lukas Kull, Danny Luu, Christian Menolfi, Matthias Braendli, Pier Andrea Francese, Thomas Morf, Marcel Kossel, Hazar Yueksel, Alessandro Cevrero, IlterOzkaya, Thomas Toifl", ,,0.0016,,750000000,50.1,50.88,,58.24,58.39,50.1,0.00692,1500000000,1,1500000000,4.613333333,,17.65118933,,160.4495517,1.18E-08,252.2104643
2017,28.6,NQ,SAR,0.065,A 78.5dB-SNDR Radiation- and Metastability-Tolerant Two-Step Split SAR ADC Operating up to 75MS/s with 24.9mW Power Consumption in 65nm CMOS,"In Paper 28.6, the University of Texas at Dallas introduces a 5MS/s two-step split SAR ADC, incorporating single event effect error-detection techniques to achieve a 100% error-correction rate in an irradiation test with proton beams. The 65nm CMOS prototype demonstrates a 78.5dB peak SNDR and over 100dB peak SFDR at 35MS/s and consumes 24.9mW at 75MS/s. ","Hongda Xu, Yongda Cai, Ling Du, Yuan Zhou, Benwei Xu, Datao Gong, Jingbo Ye, and Yun Chiu ", ,,0.34,77.8,37500000,70.8,,,,89.6,70.8,0.0249,75000000,1,75000000,332,52.33102022,117.1639704,169.5783192,162.5783192,1.56E-06,241.3289318
2017,28.7,NQ,"Pipe, SAR",0.028,A 0.7V 12b 160MS/s 12.8fJ/conv-step Pipelined-SAR ADC in 28nm CMOS with Digital Amplifier Technique ,"In Paper 28.7, Toshiba describes a digital amplifier technique to cancel out all the errors from the low-gain residue amplifier. The 28nm 12b 160MS/s pipelined-SAR ADC employing the proposed technique achieves a 61.1dB SNDR at Nyquist while dissipating 1.9mW from a 0.7V power supply. ","Kentaro Yoshioka, Tomohiko Sugimoto, Naoya Waki, Sinnyoung Kim, Daisuke Kurose, Hirotomo Ishii, Masanori Furuta, Akihide Sai and Tetsuro Itakura ", ,,0.097,62,80000000,61.1,63,,,72.7,61.1,0.0019,160000000,1,160000000,11.875,11.54339249,12.80377244,168.2433639,167.3433639,8.00E-08,249.3845637
2017,29.2,NQ,"SAR, TI",0.02,A Transmitter and Receiver for 100Gb/s Coherent Networks with Integrated 4×64GS/s 8b ADCs and DACs in 20nm CMOS ,"In Paper 29.2, Broadcom reports the first integrated receiver and transmitter in a 100G coherent DSP chip using 4x64GS/s ADCs and DACs in 20nm CMOS. By supporting 100Gb/s coherent transmission, the overall speed of the transceiver is the fastest among all reported data-converter-based transmitters or receivers.","Jun Cao, Delong Cui, Ali Nazemi, Tim He, Guansheng Li, Burak Catli, Mehdi Khanpour, Kangmin Hu, Tamer Ali, Heng Zhang, Hairong Yu, Ben Rhew, Shiwei Sheng, Yonghyun Shim, Bo Zhang, Afshin Momtaz",Power includes front-end,,,39.686,8000000000,37.579,,,,,37.579,0.95,64000000000,1,64000000000,14.84375,188.3886173,240.1127143,144.9602637,142.8532637,3.75E-09,250.9150635
2018,5.7,OS,SAR,0.028,A 20ch TDC/ADC Hybrid SoC for 240×96-Pixel 10%-Reflection <0.125%-Precision 200m-Range Imaging LiDAR with Smart Accumulation Technique,"In Paper 5.7, Toshiba presents a TDC/ADC hybrid LiDAR SoC with a smart accumulation technique (SAT) to achieve 200m range imaging with 240×90 pixel resolution for reliable self-driving systems. The SAT using ADC information enhances the effective pixel resolution with an accumulation activated by recognizing only the target reflection, while the hybrid architecture enables a wide measurement range from 0 to 200m.","Kentaro Yoshioka, Hiroshi Kubota, Tomonori Fukushima, Satoshi Kondo, Tuan Thanh Ta, Hidenori Okuni, Kaori Watanabe, Yoshinari Ojima, Katsuyuki Kimura, Sohichiroh Hosoda, Yutaka Oota, Tomohiro Koizumi, Naoyuki Kawabe, Yasuhiro Ishii, Yoichiro Iwagami, Seitaro Yagi, Isao Fujisawa, Nobuo Kano, Tomohiro Sugimoto, Daisuke Kurose, Naoya Waki, Yumi Higashi, Tetsuya Nakamura, Yoshikazu Nagashima, Hirotomo Ishii, Akihide Sai, Nobu Matsumoto", ,,0.011,,100000000,37.7,,,,,37.7,0.001,400000000,2,200000000,5,,79.76106188,,147.7,3.99E-07,230.7103
2018,14.1,OS,SDCT,0.028,A 50MHz-BW Continuous-Time ?? ADC with Dynamic Error Correction Achieving 79.8dB SNDR and 95.2dB SFDR,"In Paper 14.1, Oregon State University and MediaTek present an efficient dynamic error correction technique for an NRZ feedback DAC in a  ntinuous-time delta-sigma ADC. The 28nm ADC achieves 80dB SNDR in a 50MHz bandwidth while consuming 64.3mW.","Tao He, Michael Ashburn, Stacy Ho, Yi Zhang, Gabor Temes", ,,0.25,,50000000,79.8,80,82.8,94.1,,79.8,0.0643,2000000000,20,100000000,643,,80.50486489,,168.7075903,8.05E-07,248.7075903
2018,14.2,OS,SDCT,0.04,A 15.2-ENOB Continuous-Time ?? ADC for a 7.3?W 200mVpp-Linear-Input-Range Neural Recording Front-End,"In Paper 14.2, the University of California, Los Angeles describes a capacitively coupled continuous-time delta-sigma ADC for a neural recording front-end in 40nm CMOS. Chopping and linearity enhancement techniques are key to demonstrating 15.2b-ENOB with only 4.5uW in 5kHz bandwidth.","Hariprasad Chandrakumar, Dejan Markovi?", ,,0.053,,1000,93.5,94.3,103,,106,93.5,0.0000045,400000,40,10000,450,,11.63470574,,183.9575749,0.001163471,223.9575749
2018,14.3,OS,SAR,0.04,A 13-ENOB 2nd-Order Noise-Shaping SAR ADC Realizing Optimized NTF Zeros Using an Error-Feedback Structure,"In Paper 14.3, the University of Texas at Austin proposes an error feedback structure with a passive FIR and re-used comparator to realize complex noise transfer function zeros in a noise-shaping SAR ADC.
Clocked at 10MHz, the 40nm ADC realizes 79dB SNDR in 625kHz bandwidth and consumes 84uW.","Shaolan Li, Bo Qiao, Miguel Gandara, Nan Sun",Calibration power 4uW not included,,0.024,,625000,79,,80.5,,89,79,0.000084,10000000,8,1250000,67.2,,9.225383136,,177.7160073,7.38E-06,238.6851074
2018,14.4,OS,"Incremental, SDSC",0.18,A 1.1mW 200kS/s Incremental ?? ADC with a DR of 91.5dB Using Integrator Slicing for Dynamic Power Reduction,"In Paper 14.4, the University of Ulm introduces an integrator slicing technique in an incremental delta-sigma ADC that allows for improved noise and power tradeoffs in the front-end integrator stages. The 200kS/s prototype in 0.18?m CMOS achieves 91.5dB dynamic range and 1.1mW.","Patrick Vogelmann, Michael Haas, Maurits Ortmanns",VDD=3V,0.7,0.363,,100000,86.6,88.2,91.5,,101.3,86.6,0.0011,30000000,150,200000,5500,,314.7313176,,166.1860731,0.001573657,219.1963731
2018,14.5,OS,SDSC,0.16,A 280?W Dynamic-Zoom ADC with 120dB DR and 118dB SNDR in 1kHz BW,"In Paper 14.5, Delft University of Technology presents a dynamic zoom ADC with a high-speed asynchronous SAR that works in tandem with a delta-sigma. Fabricated in 0.16?m CMOS, the ADC reaches 118dB SNDR in a 1kHz bandwidth while consuming 280uW.","Shoubhik Karmakar, Burak Gönen, Fabio Sebastiano, Robert Van Veldhoven, Kofi A. A. Makinwa", ,13,0.25,,1000,118.1,119.1,120.3,125.9,,118.1,0.0002781,2000000,1000,2000,139050,,211.6368601,,183.6579901,0.10581843,216.6682901
2018,14.6,NQ,SAR,0.09,A 0.4V 13b 270kS/s SAR-ISDM ADC with an Opamp-Less Time-Domain Integrator,"In Paper 14.6, National Tsing Hua University proposes a single-path time-domain voltage-controlled delay line for use in a coarse SAR comparator and a fine incremental delta-sigma integrator to realize a 13b ADC. Power consumption is only 638nW at 270kS/s with 11.9b ENOB.","Sung-En Hsieh, Chih-Cheng Hsieh", ,2.8,0.059,,135000,73.57,,,,90.38,73.57,0.000000638,270000,1,270000,2.362962963,,0.606176519,,186.8251309,2.25E-06,241.1387685
2018,14.7,NQ,SAR,0.18,A Signal-Independent Background-Calibrating 20b 1MS/s SAR ADC with 0.3ppm INL,"In Paper 14.7, Analog Devices introduces a signal independent background calibration technique to achieve 0.3ppm INL in a 20b 1MS/s pipelined SAR ADC in 0.18?m CMOS. The double conversion calibration settles to 0.25ppm within 100k samples, resulting in 101.5dB SNDR with a 5V reference.","Hongxing Li, Mark Maddox, Michael C. W. Coln, William Buckley, Derek Hummerston, Naveed Naeem",Power includes cal engine,,4,,1000,101.5,,102.7,,,101.5,0.0197,1000000,1,1000000,19700,,202.7539178,,175.5450378,0.000202754,235.5450378
2018,17.3,OS,SDSC,0.065,A 0.3V Biofuel-Cell-Powered Glucose/Lactate Biosensing System Employing a 180nW 64dB SNR Passive ?? ADC and a 920MHz Wireless Transmitter,"In Paper 17.3, the University of California, San Diego demonstrates a wireless biosensing system powered directly by a Glucose/Lactate biofuel cell without a DC-DC converter. Operating at 0.3V, the presented chip includes an dutycycled maximum power point tracker, a 180nW 64dB SNR passive ?? ADC, and a 30pJ/b 920MHz transmitter.","Ali Fazli Yeknami, Xiaoyang Wang, Somayeh Imani, Ali Nikoofard, Itthipon Jeerapan, Joseph Wang, Patrick P. Mercier", ,,,,3000,60,64,,,,60,0.00000018,256000,42.66666667,6000,30,,36.71394594,,162.2184875,0.006118991,200
2018,17.5,OS,SDSC,0.13,50nW 5kHz-BW Opamp-Less ?? Impedance Analyzer for Brain Neurochemistry Monitoring,"In Paper 17.5, the University of Toronto and the Toronto Western Hospital present a 12-channel potentiostat IC sensing K+ ions concentration in vivo by computing the impedance on the surface of biofouling-resistant label-free potassium-sensitive chemically functionalized microelectrodes. The 50nW, 5kHz-BW opamp-less ?? ADC performs 19.5fJ/conv at an ENOB of 8bits, and is validated in a mouse model.","Maged El Ansary, Nima Soltani, Hossein Kassiri, Ruben Machado, Suzie Dufou, Peter L. Carlen, Michael Thompson, Roman Genov",,,0.0039,,5000,50.3,,,,,50.3,0.00000005,846000,84.6,10000,5,,18.6951152,,160.3,0.001869512,200.3
2018,22.1,NQ,"SAR, TI",0.014,A 24-to-72GS/s 8b Time-Interleaved SAR ADC with 2.0-to-3.3pJ/conversion and >30dB SNDR at Nyquist in 14nm CMOS FinFET,"This ADC employs hierarchical interleaving with 16 parallel sampling switches each driving 4 sub ADCs. The 64 asynchronous 8b SAR ADCs use separate comparators per bit and are extensively calibrated for offset, gain and timing errors.","Lukas Kull, Danny Luu, Christian Menolfi, Matthias Braendli, Pier Andrea Francese, Thomas Morf, Marcel Kossel, Alessandro Cevrero, Ilter Ozkaya, Thomas Toifl",Picked 20GHz as HF input frequency for direct comparison with 2014 paper by same author,,0.1475,39.3,20000000000,34.2,,,45.7,44.12,34.2,0.235,72000000000,1,72000000000,3.263888889,43.30602442,77.90650614,151.1523464,146.0523464,1.08E-09,254.6256713
